pair_id,run_id,scenario_id,scenario,traffic_mode,cold_chain_required,facility_id,retail_id,trip_leg,units_per_case_policy,case_geometry_policy,load_assignment_policy,artifact_mode,packaging_source_type,packaging_confidence_level,packaging_rationale,product_type,origin_network,route_id,route_plan_id,route_completed,charger_levels_used,charger_types_used,connector_types_used,station_ids_used,max_charge_rate_kw_min,max_charge_rate_kw_max,soc_min_observed,soc_max_observed,leg,distance_miles,duration_minutes,co2_kg_total,co2_kg_total_transport,co2_kg_upstream,co2_kg_full,co2_kg_propulsion,co2_kg_tru,kcal_delivered,mass_required_for_fu_kg,protein_kg_delivered,protein_per_1000kcal,co2_per_1000kcal,co2_per_kg_protein,co2_g_per_g_protein,co2_full_per_1000kcal,co2_full_per_kg_protein,co2_full_g_per_g_protein,transport_cost_usd,transport_cost_total,transport_cost_per_1000kcal,transport_cost_per_kcal,transport_cost_per_kg_protein,base_price_per_kcal,delivered_price_per_kcal,price_index,price_index_vs_dry_baseline,energy_kwh_propulsion,energy_kwh_tru,energy_kwh_total,diesel_gal_propulsion,diesel_gal_tru,charge_stops,refuel_stops,delay_minutes,congestion_delay_hours,traffic_state_id,driving_time_h,traffic_delay_time_h,charging_or_refueling_time_h,rest_time_h,trip_duration_total_h,payload_max_lb_draw,units_per_truck,units_per_truck_capacity,cases_per_truck_capacity,assigned_units,assigned_cases,actual_units_loaded,load_fraction,unused_capacity_units,cases_per_pallet_draw,units_per_case_draw,cube_limit_units,weight_limit_units,limiting_constraint,payload_utilization_pct,cube_utilization_pct,cases_per_layer,layers,packing_efficiency_draw,chosen_pack_pattern,pack_pattern_index,derived_case_L_in,derived_case_W_in,derived_case_H_in,product_mass_lb_per_truck,kcal_per_truck,protein_kg_per_truck,kcal_per_kg_product,protein_g_per_kg_product,delivery_time_min,driver_driving_min,driver_on_duty_min,driver_off_duty_min,time_charging_min,time_refuel_min,time_load_unload_min,time_traffic_delay_min,num_break_30min,num_rest_10hr,sanity_flag_low_cube_util,sanity_flag_high_cube_util,sanity_flag_unrealistic_case_dims,truckloads_per_1e6_kcal,truckloads_per_1000kg_product,trucker_hours_per_1000kcal,fuel_type_outbound,fuel_type_return,status,source_summary_csv,powertrain,status_norm,total_trip_time_h
DISTRIBUTION_DAVIS_diesel_seed_4609,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4609,distribution_davis_prod_diesel_chunk_5,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,4201.52588756879,4214.21822801848,4214.21822801848,,,3920.07573180374,294.142496214745,,,,,0.569211229281304,,,,,,,,,,,,,,,0,0,0,249.261665666898,28.8657994322615,0,1,55.9928757674047,0.0993276338645014,stochastic_tm0.9507_qd5.96,37.5954253872864,0,0.933214596123412,0,38.5286399834098,41928.7415675008,1560,1560,260,1560,260,1560,1,0,10,6,1560,8621,cube,20.3552000134778,100,2,6,0.889202472682861,2x3,3,17.8976,23.4864,11.1456,7020,7403610.48979906,763.137854568314,2325.09503834301,239.662532445933,4355.6716409254,2255.7255232372,2555.6716409254,1800,0,55.9928757674047,128.953241920802,0,3,3,0,0,0,0.135069234311804,0.314048806531165,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_05/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4609/summaries.csv,diesel,ok,38.5286399834098
DISTRIBUTION_DAVIS_diesel_seed_4610,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4610,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,3936.18456729651,4032.30570200454,4032.30570200454,,,4032.30570200454,0,,,,,0.0745982980178244,,,,,,,,,,,,,,,0,0,0,260.276675503655,0,0,1,60.2026924375794,0.299007076248229,stochastic_tm1.0346_qd17.94,33.1000297613305,0,1.00337820729299,0,34.1034079686234,43325.483801445,1248,1248,624,1248,624,1248,1,0,24,2,1248,1371,cube,91.2854060613267,100,2,13,0.947380335417198,3x2,2,24,16,6,37440,54053588.475183,2097.68912739186,3182.89967800461,123.520643799528,4025.8722522072,1986.00178567982,2225.8722522072,1800,0,60.2026924375794,64.6677740898063,0,3,3,0,0,0,0.0185001593457411,0.0588841512245934,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_06/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4610/summaries.csv,diesel,ok,34.1034079686234
DISTRIBUTION_DAVIS_diesel_seed_4610,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4610,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,4017.19907053312,4422.06235133468,4422.06235133468,,,4148.37628347266,273.686067862013,,,,,0.765658815788648,,,,,,,,,,,,,,,0,0,0,271.668646753145,26.8582991032398,0,1,54.4494829999113,0.299007076248229,stochastic_tm1.0346_qd17.94,34.5487749732042,0,0.907491383331855,0,35.456266356536,43325.483801445,1300,1300,260,1300,260,1300,1,0,10,5,1300,8940,cube,16.9879944453017,100,2,6,0.911861784844096,3x2,2,23.4864,17.8976,11.1456,5850,5775499.81812701,605.821566867053,2176.5465900045,228.309048054526,4107.04375548197,2072.92649839226,2307.04375548197,1800,0,54.4494829999113,64.6677740898063,0,3,3,0,0,0,0.173145187687721,0.376858567837398,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_06/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4610/summaries.csv,diesel,ok,35.456266356536
DISTRIBUTION_DAVIS_diesel_seed_4611,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4611,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,4070.49269313415,4104.84172582259,4104.84172582259,,,4104.84172582259,0,,,,,0.0852667968252872,,,,,,,,,,,,,,,0,0,0,267.399291138796,0,0,1,89.8806371544256,0.863211093105483,stochastic_tm0.9828_qd16.40,34.8438836005227,0.589818851584643,0.908191767655785,0,36.3418942197631,44306.0292273322,1196,1196,598,1196,598,1196,1,0,23,2,1196,1415,cube,84.8626349573222,100,2,13,0.912740690999625,3x2,2,24,16,6,35880,48141150.81904,2649.33446043618,2958.00083995232,162.786585404714,4201.0828342065,2126.02214712644,2401.0828342065,1800,0,54.4915060593471,105.569181020709,35.3891310950786,3,3,0,0,0,0.0207722495824611,0.0614443317126192,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_06/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4611/summaries.csv,diesel,ok,36.3418942197631
DISTRIBUTION_DAVIS_diesel_seed_4611,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4611,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,4161.25771426757,5919.22198669983,5919.22198669983,,,5606.07917682337,313.142809876463,,,,,1.26069020483559,,,,,,,,,,,,,,,0,0,0,279.103010002164,30.7304033244812,0,2,89.3066439823596,0.27339224152084,stochastic_tm0.9828_qd16.40,36.3689550247278,0,1.48844406637266,0,37.8573990911004,44306.0292273322,1040,1040,260,1040,260,1040,1,0,10,4,1040,9081,cube,13.6693142603579,100,2,6,0.910219417980445,3x2,2,23.4864,17.8976,11.1456,4680,4695223.27055104,501.478727942154,2211.79389677086,236.2331940165,4292.01312648674,2182.13730148367,2492.01312648674,1800,0,89.3066439823596,105.569181020709,0,3,3,0,0,0,0.212982416889972,0.471073209796747,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_06/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4611/summaries.csv,diesel,ok,37.8573990911004
DISTRIBUTION_DAVIS_diesel_seed_4612,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4612,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,3986.03032089869,3765.66742250323,3765.66742250323,,,3765.66742250323,0,,,,,0.0692099094729584,,,,,,,,,,,,,,,0,0,0,233.77144368752,0,0,1,49.9972125037154,0.180302268159914,stochastic_tm1.0042_qd10.82,34.1008936922385,0,0.833286875061924,0,34.9341805673004,42737.5300413672,1196,1196,598,1196,598,1196,1,0,23,2,1196,1358,cube,88.3234695488651,100,2,13,0.91168928482322,3x2,2,24,16,6,35880,54409367.8373405,2670.80799879968,3343.14724567146,164.106012618964,4054.49008003102,2046.05362153431,2254.49008003102,1800,0,49.9972125037154,43.4392459929947,0,3,3,0,0,0,0.0183791879918464,0.0614443317126192,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_07/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4612/summaries.csv,diesel,ok,34.9341805673004
DISTRIBUTION_DAVIS_diesel_seed_4612,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4612,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,4104.54190845092,4211.88494534493,4211.88494534493,,,3868.24406272017,343.640882624758,,,,,0.78328026229371,,,,,,,,,,,,,,,0,0,0,244.003315445858,33.7233447129301,0,1,79.1174437694106,0.738399936517907,stochastic_tm1.0042_qd10.82,35.5934454154087,0.558097668357993,0.760526394465518,0,36.9120694782322,42737.5300413672,1300,1300,260,1300,260,1300,1,0,10,5,1300,8809,cube,16.6522036218454,100,2,6,0.912666732773728,3x2,2,23.4864,17.8976,11.1456,5850,5377238.70765121,620.50182815881,2026.45847828525,233.841430300416,4173.16341468692,2169.09258502599,2373.16341468692,1800,0,45.6315836679311,43.4392459929947,33.4858601014796,3,3,0,0,0,0.185969054819365,0.376858567837398,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_07/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4612/summaries.csv,diesel,ok,36.9120694782322
DISTRIBUTION_DAVIS_diesel_seed_4613,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4613,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,4189.80053106546,3706.41012237515,3706.41012237515,,,3706.41012237515,0,,,,,0.0671196830755092,,,,,,,,,,,,,,,0,0,0,228.262753993033,0,0,1,100.567571375492,0.977587397161511,stochastic_tm0.9343_qd27.28,36.6542501485176,0.522905259206004,1.15322093038553,0,38.3303763381092,39066.1301324162,1234,1234,617,1234,617,1234,1,0,24,2,1248,1234,weight,99.9296225096161,98.8782051282051,2,13,0.931601347288422,5x1,1,24,16,6,37020,55220912.1459269,2156.82761146352,3288.52706958494,128.443839645072,4347.70929695417,2230.62932446343,2547.70929695417,1800,0,69.1932558231321,132.886716667608,31.3743155523602,3,3,0,0,0,0.0181090815261689,0.0595522048041268,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_07/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4613/summaries.csv,diesel,ok,38.3303763381092
DISTRIBUTION_DAVIS_diesel_seed_4613,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4613,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,4251.30897108317,4185.02537508104,4185.02537508104,,,3808.47078362313,376.554591457912,,,,,0.556922966082912,,,,,,,,,,,,,,,0,0,0,238.25351757485,36.9533455797755,0,1,65.9913406398049,0.454682137955507,stochastic_tm0.9343_qd27.28,38.2585589597299,0,1.09985567733008,0,39.35841463706,39066.1301324162,2184,2184,546,2184,546,2184,1,0,21,4,2184,7955,cube,29.4796307987708,100,4,6,0.915278328174303,5x1,1,39.144,8.9488,11.1456,9828,7514549.82098547,813.738467021803,1685.66814492819,182.538281711926,4409.3915948912,2295.51353758379,2609.3915948912,1800,0,65.9913406398049,132.886716667608,0,3,3,0,0,0,0.133075170678536,0.224320576093689,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_07/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4613/summaries.csv,diesel,ok,39.35841463706
DISTRIBUTION_DAVIS_diesel_seed_4614,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4614,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,3261.82365464767,3936.30534241398,3936.30534241398,,,3936.30534241398,0,,,,,0.0740829517132557,,,,,,,,,,,,,,,0,0,0,250.790008806603,0,0,1,50.4844178806573,0.17807989177008,stochastic_tm1.0694_qd10.68,32.0226416624795,0,0.841406964677621,0,32.8640486271572,42483.0860211318,1196,1196,598,1196,598,1196,1,0,23,2,1196,1354,cube,88.5882557561752,100,2,13,0.919207755207479,2x3,3,24,16,6,35880,53133754.1415707,2604.93103966203,3264.76801461142,160.058246889492,3357.19672284048,1921.35849974878,2157.19672284048,1200,0,50.4844178806573,70.3538052110498,0,3,2,0,0,0,0.0188204281093254,0.0614443317126192,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_08/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4614/summaries.csv,diesel,ok,32.8640486271572
DISTRIBUTION_DAVIS_diesel_seed_4614,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4614,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,3954.83979151646,4246.09932416254,4246.09932416254,,,4048.11224263063,197.987081531911,,,,,0.738717484043546,,,,,,,,,,,,,,,0,0,0,261.76676100484,19.4295467646625,0,1,59.5570840209794,0.512450190325047,stochastic_tm1.0694_qd10.68,33.4242309998483,0.334370298554967,0.658247768461356,0,34.4168490668646,42483.0860211318,1560,1560,260,1560,260,1560,1,0,10,6,1560,8945,cube,19.325848476768,100,2,6,0.876735687769232,2x3,3,17.8976,23.4864,11.1456,7020,5747933.97459676,628.995285574635,1805.13180474205,197.535218748443,4050.36474922292,2025.51607790419,2250.36474922292,1800,0,39.4948661076813,70.3538052110498,20.062217913298,3,3,0,0,0,0.173975554419995,0.314048806531165,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_08/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4614/summaries.csv,diesel,ok,34.4168490668646
DISTRIBUTION_DAVIS_diesel_seed_4615,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4615,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,4117.0963953495,3842.56698527491,3842.56698527491,,,3842.56698527491,0,,,,,0.0732691534029414,,,,,,,,,,,,,,,0,0,0,241.656076325661,0,0,1,69.5000669711997,0.568096440128771,stochastic_tm0.9523_qd10.03,35.9602993369869,0.400949908746901,0.757384540773094,0,37.1186337865069,39599.9384902178,1196,1196,598,1196,598,1196,1,0,23,2,1196,1249,cube,95.8746374081462,100,2,13,0.885293753201739,3x2,2,24,16,6,35880,52444539.1656545,2418.55900851389,3222.41966100992,148.606741985671,4286.71430883647,2181.674954744,2486.71430883646,1800,0,45.4430724463857,144.596281646076,24.0569945248141,3,3,0,0,0,0.019067762171412,0.0614443317126192,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_08/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4615/summaries.csv,diesel,ok,37.1186337865069
DISTRIBUTION_DAVIS_diesel_seed_4615,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4615,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,4214.44566475153,4331.50812811277,4331.50812811277,,,3950.54957588563,380.958552227144,,,,,0.661908576524478,,,,,,,,,,,,,,,0,0,0,252.23304819008,37.3855301498669,0,1,72.5837736451352,0.686899241455194,stochastic_tm0.9523_qd10.03,37.5342348245877,0.519752710073324,0.68997685067893,0,38.7439643853399,39599.9384902178,1430,1430,286,1430,286,1430,1,0,11,5,1430,8120,cube,20.0387163043371,100,2,6,0.920874100601671,3x2,2,23.4864,17.8976,11.1456,6435,6543967.3721354,728.320488040751,2241.95470167055,249.521650954247,4384.23414476647,2283.23925207966,2584.23414476647,1800,0,41.3986110407358,144.596281646076,31.1851626043994,3,3,0,0,0,0.152812497852306,0.342598698033998,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_08/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4615/summaries.csv,diesel,ok,38.7439643853399
DISTRIBUTION_DAVIS_diesel_seed_4616,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4616,distribution_davis_prod_diesel_chunk_9,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,4067.62494618098,3788.5561959677,3788.5561959677,,,3788.5561959677,0,,,,,0.0759500346675397,,,,,,,,,,,,,,,0,0,0,236.305623827437,0,0,1,43.2212537047198,0.179690964198795,stochastic_tm0.9626_qd10.78,35.5737515270185,0,0.720354228411997,0,36.2941057554305,43439.1255313766,1248,1248,624,1248,624,1248,1,0,24,2,1248,1384,cube,90.3616159102588,100,2,13,0.92648864223726,3x2,2,24,16,6,37440,49882218.1260556,2586.34171464226,2937.27207555281,152.294536643469,4197.59515964573,2134.42509162109,2397.59515964573,1800,0,43.2212537047198,104.948814319915,0,3,3,0,0,0,0.0200472239921837,0.0588841512245934,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_09/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4616/summaries.csv,diesel,ok,36.2941057554305
DISTRIBUTION_DAVIS_diesel_seed_4616,DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4616,distribution_davis_prod_diesel_chunk_9,DISTRIBUTION_DAVIS,stochastic,TRUE,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,measured_primary_excludes_secondary,medium,Primary package mass measured at 29 g/package (sensitivity 27-31 g/package). Secondary cardboard box mass is unmeasured and kept separate (not added to measured primary assumption).,refrigerated,refrigerated_factory_set,77d76aed2cedb894eabb52e1f4bb2f347c5c2d411a5b10d914f2b3b710d3b42f,,TRUE,,,,,,,,,outbound,1787.16634525737,4208.01788723469,4199.8536078705,4199.8536078705,,,3893.48239340527,306.371214465228,,,,,0.598545659551112,,,,,,,,,,,,,,,0,0,0,246.648413351416,30.0658699180793,0,1,90.3619202217904,0.807091185628732,stochastic_tm0.9626_qd10.78,37.1307683201984,0.627400221429937,0.878631782266569,0,38.6368003238949,43439.1255313766,1716,1716,286,1716,286,1716,1,0,11,6,1716,9140,cube,20.7571540503119,100,2,6,0.919319596344149,3x2,2,23.4864,17.8976,11.1456,7722,7016763.95251156,774.010229721795,2003.27849545196,220.979080806402,4338.15683375362,2265.49011249771,2538.15683375362,1800,0,52.7179069359942,104.948814319915,37.6440132857963,3,3,0,0,0,0.14251583874958,0.285498915028331,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_09/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4616/summaries.csv,diesel,ok,38.6368003238949
DISTRIBUTION_DAVIS_diesel_seed_4617,DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4617,distribution_davis_prod_diesel_chunk_9,DISTRIBUTION_DAVIS,stochastic,FALSE,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,measured_primary,medium,Primary package mass measured at 165.3 g for a 13.6 kg bag (fraction 0.0121). Primary packaging only; pallet and secondary shipping packaging remain separate assumptions.,dry,dry_factory_set,6b88a97d8f305b6b031d969855c6487a8bff10cadafd6ed6940f2fa0c11c1138,,TRUE,,,,,,,,,outbound,1712.2245075939,4179.04111031691,3859.2617366138,3859.2617366138,,,3859.2617366138,0,,,,,0.0791307743142685,,,,,,,,,,,,,,,0,0,0,243.302555540452,0,0,1,86.4051904258553,0.874760719330951,stochastic_tm0.9328_qd33.89,36.7109667191487,0.310009508715463,1.13007699838213,0,38.1510532262463,41916.0438360295,1144,1144,572,1144,572,1144,1,0,22,2,1144,1336,cube,85.9807606336988,100,2,13,0.881319878410206,5x1,1,24,16,6,34320,48770680.8135949,2272.70063874572,3132.89470293174,145.992052472872,4290.66769140267,2221.25857367185,2490.66769140267,1800,0,67.8046199029275,86.6044978278928,18.6005705229278,3,3,0,0,0,0.0205041222168309,0.0642372558813746,,,,OK,outputs/distribution/local_chunked_run/phase2/chunk_09/diesel/pair_DISTRIBUTION_DAVIS_diesel_seed_4617/summaries.csv,diesel,ok,38.1510532262463
