run_id,pair_id,scenario_id,scenario,powertrain,origin_network,traffic_mode,facility_id,retail_id,trip_leg,units_per_case_policy,case_geometry_policy,load_assignment_policy,artifact_mode,payload_lb,ambient_f,traffic_multiplier,queue_delay_minutes,grid_kg_per_kwh,mpg,payload_max_lb_draw,units_per_case_draw_dry,units_per_case_draw_refrigerated,cases_per_pallet_draw_dry,cases_per_pallet_draw_refrigerated,pallet_tare_lb_draw,packing_efficiency_draw_refrigerated,pack_pattern_index_refrigerated,units_per_truck_capacity,cases_per_truck_capacity,assigned_units,assigned_cases,actual_units_loaded,load_fraction,unused_capacity_units,load_unload_min,refuel_stop_min,connector_overhead_min,bundle_dir,route_completed,status,co2_kg_total,source_runs_csv,diesel_gal_total,energy_kwh_total
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4609,DISTRIBUTION_DAVIS_diesel_seed_4609,distribution_davis_prod_diesel_chunk_5,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,25884.923920746,57.7706148043398,0.950736067937526,5.95965803187008,0.281031245265741,7.16984033816759,41928.7415675008,2,6,23,10,44.51885911978,0.889202472682861,3,1560,260,1560,260,1560,1,0,64.4766209604011,14.1914022894834,6.87469129964133,,TRUE,OK,4214.21822801848,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4610,DISTRIBUTION_DAVIS_diesel_seed_4610,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,37425.1373639951,57.5771047395417,1.03457581152645,17.9404245748937,0.315402879704263,6.57847847595494,43325.483801445,2,5,24,10,47.7284474315449,0.911861784844096,2,1248,624,1248,624,1248,1,0,32.3338870449032,16.6449279167067,11.0157403185628,,TRUE,OK,4032.30570200454,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4610,DISTRIBUTION_DAVIS_diesel_seed_4610,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,37425.1373639951,57.5771047395417,1.03457581152645,17.9404245748937,0.315402879704263,6.57847847595494,43325.483801445,2,5,24,10,47.7284474315449,0.911861784844096,2,1300,260,1300,260,1300,1,0,32.3338870449032,16.6449279167067,11.0157403185628,,TRUE,OK,4422.06235133468,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4611,DISTRIBUTION_DAVIS_diesel_seed_4611,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,13128.4301639264,63.094874742937,0.982797742768386,16.4035344912504,0.465703492642294,6.40324998732014,44306.0292273322,2,4,23,10,42.6644284163273,0.910219417980445,2,1196,598,1196,598,1196,1,0,52.7845905103546,14.0648731363423,8.47507207359005,,TRUE,OK,4104.84172582259,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4611,DISTRIBUTION_DAVIS_diesel_seed_4611,distribution_davis_prod_diesel_chunk_6,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,13128.4301639264,63.094874742937,0.982797742768386,16.4035344912504,0.465703492642294,6.40324998732014,44306.0292273322,2,4,23,10,42.6644284163273,0.910219417980445,2,1040,260,1040,260,1040,1,0,52.7845905103546,14.0648731363423,8.47507207359005,,TRUE,OK,5919.22198669983,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4612,DISTRIBUTION_DAVIS_diesel_seed_4612,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,21116.7455575196,72.4261944346449,1.00421092951215,10.8181360895948,0.323100372730525,7.32435271214145,42737.5300413672,2,5,23,10,36.5606547109964,0.912666732773728,2,1196,598,1196,598,1196,1,0,21.7196229964974,20.5557470290108,9.40921644448258,,TRUE,OK,3765.66742250323,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4612,DISTRIBUTION_DAVIS_diesel_seed_4612,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,21116.7455575196,72.4261944346449,1.00421092951215,10.8181360895948,0.323100372730525,7.32435271214145,42737.5300413672,2,5,23,10,36.5606547109964,0.912666732773728,2,1300,260,1300,260,1300,1,0,21.7196229964974,20.5557470290108,9.40921644448258,,TRUE,OK,4211.88494534493,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4613,DISTRIBUTION_DAVIS_diesel_seed_4613,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,14079.5470697248,75.2124233035272,0.934257010118182,27.2809282773304,0.499355056840495,7.5011121071735,39066.1301324162,2,4,24,21,42.0084134257691,0.915278328174303,1,1234,617,1234,617,1234,1,0,66.4433583338041,14.5300110502037,8.96814057980312,,TRUE,OK,3706.41012237515,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_refrigerated_factory_set_stochastic_4613,DISTRIBUTION_DAVIS_diesel_seed_4613,distribution_davis_prod_diesel_chunk_7,DISTRIBUTION_DAVIS,diesel,refrigerated_factory_set,stochastic,FACILITY_REFRIG_ENNIS,,outbound,discrete_4_5_6_centered_5,derived_from_unit_dims_and_pack_pattern,full_truckload,summary_only,14079.5470697248,75.2124233035272,0.934257010118182,27.2809282773304,0.499355056840495,7.5011121071735,39066.1301324162,2,4,24,21,42.0084134257691,0.915278328174303,1,2184,546,2184,546,2184,1,0,66.4433583338041,14.5300110502037,8.96814057980312,,TRUE,OK,4185.02537508104,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
DISTRIBUTION_DAVIS_diesel_dry_factory_set_stochastic_4614,DISTRIBUTION_DAVIS_diesel_seed_4614,distribution_davis_prod_diesel_chunk_8,DISTRIBUTION_DAVIS,diesel,dry_factory_set,stochastic,FACILITY_DRY_TOPEKA,,outbound,fixed_2,fixed_carton_dims_24x16x6,full_truckload,summary_only,29073.9832546801,44.6308611901886,1.06938367274058,10.6847935062048,0.337027111398756,6.82732344777851,42483.0860211318,2,6,23,10,37.342070133975,0.876735687769232,3,1196,598,1196,598,1196,1,0,35.1769026055249,16.3716769247409,6.55523902848296,,TRUE,OK,3936.30534241398,outputs/distribution/local_chunked_run/phase2/diesel/route_sim_runs.csv,0,0
